"tractID","Ind.Count.Total","Ind.Count.Total.5..","Ind.Count.Total.95..","HH.Count.Total","HH.Count.Total.5..","HH.Count.Total.95..","Ind25.Count.Total","Ind25.Count.Total.5..","Ind25.Count.Total.95..","LF.Count.Total","LF.Count.Total.5..","LF.Count.Total.95..","Ind.Count.White","Ind.Count.White.5..","Ind.Count.White.95..","Ind.Count.BlackAA","Ind.Count.BlackAA.5..","Ind.Count.BlackAA.95..","Ind.Count.Hispanic","Ind.Count.Hispanic.5..","Ind.Count.Hispanic.95..","Ind.Count.100FPL","Ind.Count.100FPL.5..","Ind.Count.100FPL.95..","LF.Count.Employed","LF.Count.Employed.5..","LF.Count.Employed.95..","LF.Count.Unemployed","LF.Count.Unemployed.5..","LF.Count.Unemployed.95..","Ind25.Count.LessThanHS","Ind25.Count.LessThanHS.5..","Ind25.Count.LessThanHS.95..","Ind25.Count.HSGrad","Ind25.Count.HSGrad.5..","Ind25.Count.HSGrad.95..","Ind25.Count.Bachelors","Ind25.Count.Bachelors.5..","Ind25.Count.Bachelors.95.."
"804606",7437,7119.02829582336,7754.97170417664,7281,6932.03105422124,7629.96894577876,5232,4956.02455863914,5507.97544136086,4113,3762.03123218239,4463.96876781761,5873,5459.03683795872,6286.96316204128,37,0.00329228133468007,73.9967077186653,332,73.0230459693428,590.976954030657,7288,6941.03087626008,7634.96912373992,3958,3612.03078727951,4303.96921272049,155,69.0076523295887,240.992347670411,335,179.013880969952,490.986119030048,933,735.017618154169,1130.98238184583,2076,1776.02669417298,2375.97330582702
"804607",6768,6404.03238892989,7131.96761107011,6768,6404.03238892989,7131.96761107011,4863,4621.02153329954,5104.97846670046,3918,3602.02811786221,4233.97188213779,5332,4972.03203300758,5691.96796699242,126,14.0099658245807,237.990034175419,269,133.012101358419,404.987898641581,6768,6404.03238892989,7131.96761107011,3690,3380.02758397875,3999.97241602125,228,121.009520921698,334.990479078302,228,136.008186213048,319.991813786952,969,746.019842668585,1191.98015733142,2098,1815.02518150318,2380.97481849682
"804608",3567,3210.03176606585,3923.96823393415,3567,3210.03176606585,3923.96823393415,2630,2417.01895286282,2842.98104713718,2167,1960.01841897936,2373.98158102064,2336,2095.02144431896,2576.97855568104,127,19.0096099022742,234.990390097726,415,296.010588688617,533.989411311383,3567,3210.03176606585,3923.96823393415,1984,1774.01868592109,2193.98131407891,183,99.0074743684355,266.992525631564,204,116.007830290742,291.992169709258,495,338.013969950528,651.986030049472,1207,980.020198590891,1433.97980140911
"804609",5787,5283.04484621061,6290.95515378939,5787,5283.04484621061,6290.95515378939,4248,3857.03479140546,4638.96520859454,3769,3398.03301179392,4139.96698820608,3555,3126.03817266737,3983.96182733263,76,3.00649558209275,148.993504417907,379,91.0256264060646,666.974373593935,5787,5283.04484621061,6290.95515378939,3533,3155.03363465796,3910.96636534204,236,105.011656455536,366.988343544464,130,53.0068515043992,206.993148495601,486,336.013347086492,635.986652913508,2381,2090.02589334779,2671.97410665221
"804610",2421,2192.02037655204,2649.97962344796,2421,2192.02037655204,2649.97962344796,1925,1755.01512669802,2094.98487330198,1586,1397.01681732898,1774.98318267102,1923,1681.02153329954,2164.97846670046,6,-3.99911019423387,15.9991101942339,132,16.0103217468871,247.989678253113,2421,2192.02037655204,2649.97962344796,1513,1322.01699529013,1703.98300470987,73,32.0036482036411,113.996351796359,67,22.0040041259476,111.995995874052,347,221.011211552653,472.988788447347,944,741.018063057052,1146.98193694295
"804611",4308,4049.02304596934,4566.97695403066,4308,4049.02304596934,4566.97695403066,3287,3070.01930878512,3503.98069121488,2440,2207.02073247435,2672.97926752565,3475,3217.02295698877,3732.97704301123,79,-12.9918137869516,170.991813786952,87,-0.99216970925805,174.992169709258,4308,4049.02304596934,4566.97695403066,2228,1977.02233412473,2478.97766587527,212,98.0101437857339,325.989856214266,94,29.0057837374798,158.99421626252,670,539.011656455536,800.988343544464,1541,1333.01850795994,1748.98149204006
"804701",6686,6108.05143077328,7263.94856922672,6475,5905.05071892867,7044.94928107133,4596,4199.03532528892,4992.96467471108,3811,3319.04377844369,4302.95622155631,2866,2341.04671480272,3390.95328519728,1072,732.030253396048,1411.96974660395,1177,820.031766065851,1533.96823393415,6491,5921.05071892867,7060.94928107133,3540,3061.0426216962,4018.9573783038,271,165.009431941121,376.990568058879,308,167.012546261302,448.987453738698,1004,632.0331007745,1375.9668992255,2020,1722.02651621183,2317.97348378817
"804705",4147,3814.02963053201,4479.97036946799,4147,3814.02963053201,4479.97036946799,2892,2659.02073247435,3124.97926752565,2390,2173.01930878512,2606.98069121488,2383,2096.02553742549,2669.97446257451,235,130.009342960544,339.990657039456,764,551.018952862819,976.981047137181,4147,3814.02963053201,4479.97036946799,2215,2004.01877490167,2425.98122509833,175,99.0067625238226,250.993237476177,196,93.0091649993911,298.990835000609,559,414.012902183609,703.987097816391,1270,1074.01744019302,1465.98255980698
"804706",2697,2434.02340189165,2959.97659810835,2697,2434.02340189165,2959.97659810835,1893,1734.01414791168,2051.98585208832,1403,1290.01005480516,1515.98994519484,2155,1884.02411373626,2425.97588626374,0,-10.9990212136573,10.9990212136573,166,65.0089870382379,266.991012961762,2697,2434.02340189165,2959.97659810835,1298,1195.00916499939,1400.99083500061,105,59.0040931065242,150.995906893476,225,95.0115674749597,354.98843252504,296,233.005605776327,358.994394223673,759,660.008809077085,857.991190922915
"804709",6034,5559.04226577389,6508.95773422611,5812,5344.04164290985,6279.95835709015,4513,4203.02758397875,4822.97241602125,3314,3002.0277619399,3625.9722380601,3546,3069.04244373504,4022.95755626496,201,87.0101437857339,314.989856214266,1094,727.032655871617,1460.96734412838,5812,5344.04164290985,6279.95835709015,3128,2829.02660519241,3426.97339480759,186,78.0096099022742,293.990390097726,555,386.015037717448,723.984962282552,1188,981.018418979359,1394.98158102064,1569,1207.03221096873,1930.96778903127
